exactPrice,sqftPrice,securityDeposit,propertyType,maintenanceCharges,locality,furnishing,flrNum,firstMonthCharges,totalFlrNum,city,bedrooms,bathrooms,RentOrSale,Long,Lat,postedOn_DaysAgo
25000.0,77.0,312.0,2.0,256.0,2633.0,3.0,6.0,1945.0,12.0,13.0,1.0,1.0,0.0,4829.0,4853.0,676.0
5000.0,14.0,312.0,3.0,256.0,2687.0,1.0,6.0,1945.0,6.0,13.0,0.0,0.0,0.0,5077.0,5100.0,700.0
24000000.0,3665.0,312.0,2.0,256.0,2630.0,1.0,12.0,1945.0,12.0,14.0,7.0,4.0,1.0,4844.0,4869.0,666.0
5500.0,919.0,26.0,2.0,256.0,2447.0,0.0,12.0,16.0,5.0,13.0,0.0,0.0,0.0,4614.0,4639.0,676.0
4200000.0,668.0,312.0,3.0,256.0,2644.0,3.0,1.0,1945.0,10.0,11.0,1.0,1.0,1.0,4986.0,5010.0,718.0
55000000.0,3734.0,312.0,2.0,256.0,3643.0,1.0,0.0,1945.0,12.0,14.0,,5.0,1.0,6809.0,6849.0,648.0
10000.0,14.0,95.0,3.0,111.0,2555.0,1.0,1.0,539.0,14.0,10.0,1.0,1.0,0.0,4263.0,4279.0,701.0
6000000.0,1685.0,312.0,1.0,256.0,2980.0,3.0,0.0,1945.0,2.0,13.0,2.0,1.0,1.0,5609.0,5648.0,711.0
1525000.0,965.0,312.0,3.0,256.0,2316.0,3.0,6.0,1945.0,12.0,,0.0,0.0,1.0,4397.0,4415.0,726.0
7000.0,19.0,312.0,2.0,256.0,2662.0,1.0,0.0,1945.0,5.0,10.0,0.0,0.0,0.0,4891.0,4916.0,717.0
25000000.0,4076.0,312.0,3.0,256.0,3710.0,1.0,28.0,1945.0,27.0,17.0,1.0,1.0,1.0,6647.0,6685.0,645.0
16000000.0,3203.0,312.0,5.0,256.0,2951.0,1.0,12.0,1945.0,12.0,14.0,2.0,6.0,1.0,5756.0,5786.0,653.0
18000.0,67.0,312.0,3.0,256.0,1254.0,3.0,1.0,1945.0,1.0,1.0,1.0,1.0,0.0,2163.0,2210.0,670.0
15000.0,31.0,312.0,2.0,256.0,2645.0,0.0,0.0,1945.0,12.0,11.0,1.0,1.0,0.0,4788.0,4811.0,682.0
18000.0,919.0,108.0,2.0,140.0,2701.0,3.0,1.0,605.0,12.0,11.0,2.0,2.0,0.0,4531.0,4555.0,647.0
15000.0,31.0,92.0,3.0,256.0,1036.0,0.0,2.0,604.0,6.0,6.0,0.0,0.0,0.0,1707.0,1812.0,656.0
6700000.0,2002.0,312.0,2.0,256.0,2994.0,1.0,12.0,1945.0,12.0,11.0,2.0,2.0,1.0,5534.0,5561.0,656.0
40000.0,53.0,312.0,3.0,256.0,3487.0,3.0,1.0,1945.0,6.0,16.0,4.0,4.0,0.0,6375.0,6410.0,705.0
5000000.0,2732.0,312.0,2.0,256.0,2928.0,0.0,0.0,1945.0,12.0,11.0,1.0,2.0,1.0,5541.0,5568.0,731.0
18750000.0,3529.0,312.0,3.0,256.0,2540.0,0.0,6.0,1945.0,18.0,10.0,4.0,2.0,1.0,4684.0,4709.0,763.0
15000.0,20.0,92.0,2.0,256.0,896.0,1.0,12.0,604.0,5.0,10.0,1.0,1.0,0.0,1334.0,1343.0,645.0
140000000.0,4865.0,312.0,3.0,256.0,3784.0,3.0,49.0,1945.0,75.0,17.0,4.0,4.0,1.0,7003.0,7048.0,645.0
45000.0,35.0,190.0,4.0,107.0,2471.0,0.0,5.0,1404.0,1.0,10.0,2.0,2.0,0.0,4700.0,4724.0,694.0
6300000.0,1810.0,312.0,1.0,256.0,3019.0,3.0,0.0,1945.0,6.0,13.0,2.0,2.0,1.0,5490.0,5517.0,645.0
50000.0,67.0,312.0,2.0,256.0,3444.0,3.0,1.0,1945.0,12.0,16.0,2.0,2.0,0.0,6330.0,6365.0,673.0
20000.0,919.0,154.0,3.0,256.0,3535.0,0.0,1.0,1010.0,2.0,15.0,1.0,1.0,0.0,6487.0,6520.0,690.0
4250000.0,2676.0,312.0,1.0,256.0,2369.0,1.0,2.0,1945.0,6.0,13.0,1.0,1.0,1.0,4415.0,4433.0,745.0
30000.0,65.0,312.0,3.0,256.0,3024.0,0.0,3.0,1945.0,10.0,13.0,1.0,1.0,0.0,4172.0,4188.0,687.0
4550000.0,1149.0,312.0,2.0,256.0,3210.0,0.0,6.0,1945.0,6.0,10.0,7.0,4.0,1.0,4815.0,4839.0,731.0
8500000.0,2577.0,312.0,3.0,256.0,2951.0,1.0,10.0,1945.0,15.0,14.0,2.0,2.0,1.0,5909.0,5940.0,674.0
